AUC score	Balanced accuracy score	Precision	Recall	species	antibiotic	MOA	fold	case	R1	S1	Rn	Sn	distance	model	split
0.5839469387755102	0.4759999999999999	0.0816666666666666	0.0057142857142857	Klebsiella pneumoniae	gentamicin	PSI	3	A-a	199	97	129	0	4.305830881716726	LightGBM	scheme
0.578265570934256	0.5029411764705882	0.17	0.008235294117647	Klebsiella pneumoniae	gentamicin	PSI	4	A-a	199	97	130	0	4.305830881716726	LightGBM	scheme
0.5586678200692041	0.5013235294117647	0.14	0.003235294117647	Klebsiella pneumoniae	gentamicin	PSI	5	A-a	199	97	130	0	4.305830881716726	LightGBM	scheme
0.5828460207612457	0.5075	0.4	0.0152941176470588	Klebsiella pneumoniae	gentamicin	PSI	6	A-a	199	97	130	0	4.305830881716726	LightGBM	scheme
0.5430493079584775	0.5011764705882353	0.08	0.0035294117647058	Klebsiella pneumoniae	gentamicin	PSI	7	A-a	199	97	130	0	4.305830881716726	LightGBM	scheme
0.5442084775086505	0.5026470588235294	0.22	0.0058823529411764	Klebsiella pneumoniae	gentamicin	PSI	8	A-a	199	98	130	0	4.305830881716726	LightGBM	scheme
0.6471842560553632	0.5052941176470589	0.34	0.0120588235294117	Klebsiella pneumoniae	gentamicin	PSI	9	A-a	199	98	130	0	4.305830881716726	LightGBM	scheme
0.5576512287334594	0.5043478260869566	0.5028533482209382	0.9782608695652172	Klebsiella pneumoniae	gentamicin	PSI	10	A-b	198	97	0	231	4.305830881716726	LightGBM	scheme
0.588556238185255	0.5305434782608696	0.516171836010154	1.0	Klebsiella pneumoniae	gentamicin	PSI	11	A-b	199	97	0	231	4.305830881716726	LightGBM	scheme
0.5487051039697541	0.5070652173913044	0.5042276434651731	0.9782608695652172	Klebsiella pneumoniae	gentamicin	PSI	12	A-b	199	97	0	231	4.305830881716726	LightGBM	scheme
0.6276984877126653	0.5064130434782609	0.5035287363740483	0.9782608695652172	Klebsiella pneumoniae	gentamicin	PSI	13	A-b	199	97	0	231	4.305830881716726	LightGBM	scheme
0.5074362003780719	0.5028260869565218	0.5013236551751256	0.956521739130435	Klebsiella pneumoniae	gentamicin	PSI	14	A-b	199	97	0	231	4.305830881716726	LightGBM	scheme
0.626117674858223	0.5130434782608696	0.5095354441752742	0.956521739130435	Klebsiella pneumoniae	gentamicin	PSI	15	A-b	199	97	0	231	4.305830881716726	LightGBM	scheme
0.669196597353497	0.4945652173913044	0.4982578096061242	0.9782608695652172	Klebsiella pneumoniae	gentamicin	PSI	16	A-b	199	97	0	231	4.305830881716726	LightGBM	scheme
0.609441975308642	0.5194444444444445	0.5116886047499455	0.9777777777777776	Klebsiella pneumoniae	gentamicin	PSI	17	A-b	199	97	0	232	4.305830881716726	LightGBM	scheme
0.6593111111111111	0.5075555555555556	0.5030466934257553	0.9777777777777776	Klebsiella pneumoniae	gentamicin	PSI	18	A-b	199	98	0	232	4.305830881716726	LightGBM	scheme
0.5431851851851852	0.5205555555555555	0.5100373502305913	1.0	Klebsiella pneumoniae	gentamicin	PSI	19	A-b	199	98	0	232	4.305830881716726	LightGBM	scheme
0.6581660899653979	0.5047058823529411	0.5072194649997853	0.6041176470588235	Klebsiella pneumoniae	gentamicin	PSI	20	A-c	180	0	147	249	4.305830881716726	LightGBM	scheme
0.7593771626297577	0.6079411764705882	0.5696208587708589	0.8576470588235294	Klebsiella pneumoniae	gentamicin	PSI	21	A-c	181	0	147	249	4.305830881716726	LightGBM	scheme
0.6229757785467127	0.5591176470588235	0.5381150604185087	0.8188235294117647	Klebsiella pneumoniae	gentamicin	PSI	22	A-c	181	0	147	249	4.305830881716726	LightGBM	scheme
0.7045328719723183	0.6967647058823527	0.6460317711274235	0.8588235294117645	Klebsiella pneumoniae	gentamicin	PSI	23	A-c	181	0	147	249	4.305830881716726	LightGBM	scheme
0.73328125	0.7125	0.6512121212121214	0.935625	Klebsiella pneumoniae	gentamicin	PSI	24	A-c	181	0	148	249	4.305830881716726	LightGBM	scheme
0.663984375	0.61625	0.5798438215102975	0.789375	Klebsiella pneumoniae	gentamicin	PSI	25	A-c	181	0	148	249	4.305830881716726	LightGBM	scheme
0.755703125	0.598125	0.5646077545642764	0.82875	Klebsiella pneumoniae	gentamicin	PSI	26	A-c	181	0	148	249	4.305830881716726	LightGBM	scheme
0.66095703125	0.59	0.552075702075702	0.92375	Klebsiella pneumoniae	gentamicin	PSI	27	A-c	181	0	148	250	4.305830881716726	LightGBM	scheme
0.8610546875	0.7065625	0.6596702378475835	0.860625	Klebsiella pneumoniae	gentamicin	PSI	28	A-c	181	0	148	250	4.305830881716726	LightGBM	scheme
0.80615234375	0.6884375	0.6440879851143009	0.81625	Klebsiella pneumoniae	gentamicin	PSI	29	A-c	181	0	148	250	4.305830881716726	LightGBM	scheme
0.7328719723183391	0.7058823529411764	0.6296296296296295	1.0	Klebsiella pneumoniae	gentamicin	PSI	30	A-d	0	79	147	249	4.305830881716726	LightGBM	scheme
0.7259861591695501	0.6123529411764705	0.568702791461412	0.9247058823529412	Klebsiella pneumoniae	gentamicin	PSI	31	A-d	0	79	147	249	4.305830881716726	LightGBM	scheme
0.8202076124567474	0.6373529411764707	0.588641636141636	0.9317647058823528	Klebsiella pneumoniae	gentamicin	PSI	32	A-d	0	79	147	249	4.305830881716726	LightGBM	scheme
0.8136678200692041	0.6791176470588234	0.6266198996655519	0.8970588235294117	Klebsiella pneumoniae	gentamicin	PSI	33	A-d	0	79	147	249	4.305830881716726	LightGBM	scheme
0.69609375	0.6834375	0.6226195652173913	0.925	Klebsiella pneumoniae	gentamicin	PSI	34	A-d	0	79	148	249	4.305830881716726	LightGBM	scheme
0.6547265625	0.543125	0.5231723225688742	0.9	Klebsiella pneumoniae	gentamicin	PSI	35	A-d	0	79	148	249	4.305830881716726	LightGBM	scheme
0.7577734375	0.5725	0.5433494505494506	0.896875	Klebsiella pneumoniae	gentamicin	PSI	36	A-d	0	79	148	249	4.305830881716726	LightGBM	scheme
0.6199609375	0.573125	0.5387531135531135	0.896875	Klebsiella pneumoniae	gentamicin	PSI	37	A-d	0	79	148	250	4.305830881716726	LightGBM	scheme
0.827734375	0.6303125	0.5868545150501672	0.891875	Klebsiella pneumoniae	gentamicin	PSI	38	A-d	0	80	148	250	4.305830881716726	LightGBM	scheme
0.73	0.6075	0.5739212978097418	0.781875	Klebsiella pneumoniae	gentamicin	PSI	39	A-d	0	80	148	250	4.305830881716726	LightGBM	scheme
0.4414739229024942	0.5	0.0	0.0	Klebsiella pneumoniae	gentamicin	PSI	40	A-a	198	97	193	0	2.070134416171851	LightGBM	scheme
0.6114087301587301	0.5	0.0	0.0	Klebsiella pneumoniae	gentamicin	PSI	41	A-a	199	97	193	0	2.070134416171851	LightGBM	scheme
0.5233248299319727	0.5	0.0	0.0	Klebsiella pneumoniae	gentamicin	PSI	42	A-a	199	97	193	0	2.070134416171851	LightGBM	scheme
0.5609353741496599	0.5	0.0	0.0	Klebsiella pneumoniae	gentamicin	PSI	43	A-a	199	97	193	0	2.070134416171851	LightGBM	scheme
0.6166865079365079	0.5	0.0	0.0	Klebsiella pneumoniae	gentamicin	PSI	44	A-a	199	97	193	0	2.070134416171851	LightGBM	scheme
0.6487358715050565	0.5	0.0	0.0	Klebsiella pneumoniae	gentamicin	PSI	45	A-a	199	97	194	0	2.070134416171851	LightGBM	scheme
0.6153420582986318	0.5	0.0	0.0	Klebsiella pneumoniae	gentamicin	PSI	46	A-a	199	97	194	0	2.070134416171851	LightGBM	scheme
0.6011362284354551	0.5	0.0	0.0	Klebsiella pneumoniae	gentamicin	PSI	47	A-a	199	97	194	0	2.070134416171851	LightGBM	scheme
0.5546460440214157	0.5	0.0	0.0	Klebsiella pneumoniae	gentamicin	PSI	48	A-a	199	98	194	0	2.070134416171851	LightGBM	scheme
0.5353212373587151	0.5	0.0	0.0	Klebsiella pneumoniae	gentamicin	PSI	49	A-a	199	98	194	0	2.070134416171851	LightGBM	scheme
0.6380543209876542	0.5106666666666667	0.5056602884716987	1.0	Klebsiella pneumoniae	gentamicin	PSI	50	A-b	198	97	0	220	2.070134416171851	LightGBM	scheme
0.6376123456790124	0.5126666666666666	0.505780352928745	1.0	Klebsiella pneumoniae	gentamicin	PSI	51	A-b	199	97	0	220	2.070134416171851	LightGBM	scheme
0.6496814814814816	0.5101111111111112	0.5051559913352822	1.0	Klebsiella pneumoniae	gentamicin	PSI	52	A-b	199	97	0	220	2.070134416171851	LightGBM	scheme
0.6060814814814816	0.5113333333333334	0.5056171870712386	1.0	Klebsiella pneumoniae	gentamicin	PSI	53	A-b	199	97	0	220	2.070134416171851	LightGBM	scheme
0.666032098765432	0.5094444444444445	0.504862236272058	1.0	Klebsiella pneumoniae	gentamicin	PSI	54	A-b	199	97	0	220	2.070134416171851	LightGBM	scheme
0.7133238636363636	0.510681818181818	0.5056245914564702	1.0	Klebsiella pneumoniae	gentamicin	PSI	55	A-b	199	97	0	221	2.070134416171851	LightGBM	scheme
0.7172365702479339	0.5093181818181818	0.5048077267795651	1.0	Klebsiella pneumoniae	gentamicin	PSI	56	A-b	199	97	0	221	2.070134416171851	LightGBM	scheme
0.5815263429752067	0.5107954545454545	0.5052770907881997	1.0	Klebsiella pneumoniae	gentamicin	PSI	57	A-b	199	97	0	221	2.070134416171851	LightGBM	scheme
0.6638274793388429	0.5100000000000001	0.505385209095667	1.0	Klebsiella pneumoniae	gentamicin	PSI	58	A-b	199	98	0	221	2.070134416171851	LightGBM	scheme
0.6568569214876032	0.5115909090909091	0.5045095837853986	1.0	Klebsiella pneumoniae	gentamicin	PSI	59	A-b	199	98	0	221	2.070134416171851	LightGBM	scheme
0.9313194444444444	0.8991666666666666	0.8522751322751322	0.9641666666666666	Klebsiella pneumoniae	gentamicin	PSI	60	A-c	180	0	211	238	2.070134416171851	LightGBM	scheme
0.920486111111111	0.8572916666666667	0.7944827586206895	0.9616666666666666	Klebsiella pneumoniae	gentamicin	PSI	61	A-c	181	0	211	238	2.070134416171851	LightGBM	scheme
0.9475173611111112	0.8958333333333331	0.8275862068965519	1.0	Klebsiella pneumoniae	gentamicin	PSI	62	A-c	181	0	211	238	2.070134416171851	LightGBM	scheme
0.9560677083333332	0.9181250000000002	0.8849572649572653	0.9629166666666664	Klebsiella pneumoniae	gentamicin	PSI	63	A-c	181	0	211	238	2.070134416171851	LightGBM	scheme
0.909375	0.8770833333333333	0.8219827586206896	0.9608333333333332	Klebsiella pneumoniae	gentamicin	PSI	64	A-c	181	0	211	238	2.070134416171851	LightGBM	scheme
0.9194328922495274	0.8406521739130431	0.8609994353472614	0.8113043478260868	Klebsiella pneumoniae	gentamicin	PSI	65	A-c	181	0	212	239	2.070134416171851	LightGBM	scheme
0.9913799621928164	0.942826086956522	1.0	0.8839130434782609	Klebsiella pneumoniae	gentamicin	PSI	66	A-c	181	0	212	239	2.070134416171851	LightGBM	scheme
0.9366162570888468	0.9130434782608696	0.8518518518518516	1.0	Klebsiella pneumoniae	gentamicin	PSI	67	A-c	181	0	212	239	2.070134416171851	LightGBM	scheme
0.9887429111531192	0.893913043478261	0.8463817663817662	0.9621739130434784	Klebsiella pneumoniae	gentamicin	PSI	68	A-c	181	0	212	239	2.070134416171851	LightGBM	scheme
0.963194706994329	0.921521739130435	1.0	0.8465217391304344	Klebsiella pneumoniae	gentamicin	PSI	69	A-c	181	0	212	239	2.070134416171851	LightGBM	scheme
0.9226041666666668	0.8772916666666666	0.8223522167487683	0.9629166666666664	Klebsiella pneumoniae	gentamicin	PSI	70	A-d	0	79	211	238	2.070134416171851	LightGBM	scheme
0.9147395833333334	0.8556250000000003	0.7937931034482756	0.9625	Klebsiella pneumoniae	gentamicin	PSI	71	A-d	0	79	211	238	2.070134416171851	LightGBM	scheme
0.9242361111111111	0.9166666666666669	0.8571428571428572	1.0	Klebsiella pneumoniae	gentamicin	PSI	72	A-d	0	79	211	238	2.070134416171851	LightGBM	scheme
0.9467447916666666	0.8572916666666669	0.7937241379310342	0.9641666666666666	Klebsiella pneumoniae	gentamicin	PSI	73	A-d	0	79	211	238	2.070134416171851	LightGBM	scheme
0.9569791666666666	0.8970833333333332	0.8524338624338622	0.9620833333333332	Klebsiella pneumoniae	gentamicin	PSI	74	A-d	0	79	211	238	2.070134416171851	LightGBM	scheme
0.8814933837429111	0.8799999999999997	0.9068642951251646	0.8465217391304346	Klebsiella pneumoniae	gentamicin	PSI	75	A-d	0	79	212	239	2.070134416171851	LightGBM	scheme
0.9325897920604916	0.9184782608695652	0.9139855072463768	0.9213043478260868	Klebsiella pneumoniae	gentamicin	PSI	76	A-d	0	79	212	239	2.070134416171851	LightGBM	scheme
0.9141209829867676	0.8969565217391303	0.87595	0.922608695652174	Klebsiella pneumoniae	gentamicin	PSI	77	A-d	0	79	212	239	2.070134416171851	LightGBM	scheme
0.9915500945179582	0.9589130434782612	0.956576086956522	0.9600000000000004	Klebsiella pneumoniae	gentamicin	PSI	78	A-d	0	80	212	239	2.070134416171851	LightGBM	scheme
0.9410396975425332	0.8991304347826088	0.9106587615283266	0.8865217391304347	Klebsiella pneumoniae	gentamicin	PSI	79	A-d	0	80	212	239	2.070134416171851	LightGBM	scheme
0.8719834710743802	0.695909090909091	0.926190476190476	0.4545454545454543	Klebsiella pneumoniae	gentamicin	PSI	0	A-a	198	97	129	0	4.305830881716726	LightGBM	random
0.9819008264462812	0.7727272727272724	1.0	0.5454545454545453	Klebsiella pneumoniae	gentamicin	PSI	1	A-a	199	97	129	0	4.305830881716726	LightGBM	random
0.9323966942148758	0.681818181818182	1.0	0.3636363636363638	Klebsiella pneumoniae	gentamicin	PSI	2	A-a	199	97	129	0	4.305830881716726	LightGBM	random
0.9014876033057851	0.711818181818182	0.8322380952380952	0.5454545454545453	Klebsiella pneumoniae	gentamicin	PSI	3	A-a	199	97	129	0	4.305830881716726	LightGBM	random
0.926404958677686	0.7036363636363638	0.9407142857142856	0.4545454545454543	Klebsiella pneumoniae	gentamicin	PSI	4	A-a	199	97	130	0	4.305830881716726	LightGBM	random
0.966611570247934	0.7631818181818179	0.9728571428571428	0.5454545454545453	Klebsiella pneumoniae	gentamicin	PSI	5	A-a	199	97	130	0	4.305830881716726	LightGBM	random
0.976900826446281	0.8590909090909088	0.9777777777777776	0.7272727272727276	Klebsiella pneumoniae	gentamicin	PSI	6	A-a	199	97	130	0	4.305830881716726	LightGBM	random
0.9391322314049586	0.7163636363636369	0.9683333333333332	0.4545454545454543	Klebsiella pneumoniae	gentamicin	PSI	7	A-a	199	97	130	0	4.305830881716726	LightGBM	random
0.9645	0.5904999999999999	0.92	0.1999999999999999	Klebsiella pneumoniae	gentamicin	PSI	8	A-a	199	98	130	0	4.305830881716726	LightGBM	random
0.8518500000000002	0.584	0.7729999999999998	0.3	Klebsiella pneumoniae	gentamicin	PSI	9	A-a	199	98	130	0	4.305830881716726	LightGBM	random
0.9520793950850662	0.8973913043478261	0.910229506572756	0.8782608695652172	Klebsiella pneumoniae	gentamicin	PSI	10	A-b	198	97	0	231	4.305830881716726	LightGBM	random
0.9801239669421488	0.9106818181818184	0.908917724152278	0.9149999999999998	Klebsiella pneumoniae	gentamicin	PSI	11	A-b	199	97	0	231	4.305830881716726	LightGBM	random
0.9704648760330576	0.8620454545454546	0.8613233226346497	0.8490909090909089	Klebsiella pneumoniae	gentamicin	PSI	12	A-b	199	97	0	231	4.305830881716726	LightGBM	random
0.944948347107438	0.7877272727272726	0.7379406719717064	0.897272727272727	Klebsiella pneumoniae	gentamicin	PSI	13	A-b	199	97	0	231	4.305830881716726	LightGBM	random
0.9364566115702476	0.84	0.8267264648395082	0.8672727272727271	Klebsiella pneumoniae	gentamicin	PSI	14	A-b	199	97	0	231	4.305830881716726	LightGBM	random
0.9815495867768596	0.9540909090909092	1.0	0.9236363636363636	Klebsiella pneumoniae	gentamicin	PSI	15	A-b	199	97	0	231	4.305830881716726	LightGBM	random
0.9737809917355372	0.885909090909091	0.8698421795595708	0.9168181818181816	Klebsiella pneumoniae	gentamicin	PSI	16	A-b	199	97	0	231	4.305830881716726	LightGBM	random
0.9543595041322313	0.8800000000000001	0.8659079333709766	0.8918181818181816	Klebsiella pneumoniae	gentamicin	PSI	17	A-b	199	97	0	232	4.305830881716726	LightGBM	random
0.9723760330578513	0.9415909090909091	0.9531353631113358	0.9295454545454545	Klebsiella pneumoniae	gentamicin	PSI	18	A-b	199	98	0	232	4.305830881716726	LightGBM	random
0.9103719008264464	0.8099999999999998	0.7646019005149443	0.8813636363636361	Klebsiella pneumoniae	gentamicin	PSI	19	A-b	199	98	0	232	4.305830881716726	LightGBM	random
0.9035204081632652	0.7169642857142855	0.7858558335892432	0.6071428571428569	Klebsiella pneumoniae	gentamicin	PSI	20	A-c	180	0	147	249	4.305830881716726	LightGBM	random
0.9250892857142858	0.8323214285714284	0.8131142823311899	0.8571428571428572	Klebsiella pneumoniae	gentamicin	PSI	21	A-c	181	0	147	249	4.305830881716726	LightGBM	random
0.8858290816326532	0.8010714285714283	0.7956470655508336	0.8214285714285713	Klebsiella pneumoniae	gentamicin	PSI	22	A-c	181	0	147	249	4.305830881716726	LightGBM	random
0.9096045918367346	0.8569642857142854	0.8594904315064494	0.8571428571428572	Klebsiella pneumoniae	gentamicin	PSI	23	A-c	181	0	147	249	4.305830881716726	LightGBM	random
0.9269770408163264	0.8928571428571429	0.876148381224716	0.9285714285714288	Klebsiella pneumoniae	gentamicin	PSI	24	A-c	181	0	148	249	4.305830881716726	LightGBM	random
0.8814923469387754	0.8083928571428572	0.8351549207691634	0.785714285714286	Klebsiella pneumoniae	gentamicin	PSI	25	A-c	181	0	148	249	4.305830881716726	LightGBM	random
0.9252423469387756	0.8242857142857142	0.8222948900227404	0.8214285714285713	Klebsiella pneumoniae	gentamicin	PSI	26	A-c	181	0	148	249	4.305830881716726	LightGBM	random
0.910246913580247	0.8533333333333332	0.8140613939239247	0.9259259259259256	Klebsiella pneumoniae	gentamicin	PSI	27	A-c	181	0	148	250	4.305830881716726	LightGBM	random
0.9588888888888888	0.8637037037037035	0.8752675824175822	0.8518518518518516	Klebsiella pneumoniae	gentamicin	PSI	28	A-c	181	0	148	250	4.305830881716726	LightGBM	random
0.9360013717421124	0.8453703703703702	0.8688716079689094	0.8148148148148145	Klebsiella pneumoniae	gentamicin	PSI	29	A-c	181	0	148	250	4.305830881716726	LightGBM	random
0.850415224913495	0.7058823529411764	0.6296296296296295	1.0	Klebsiella pneumoniae	gentamicin	PSI	30	A-d	0	79	147	249	4.305830881716726	LightGBM	random
0.8247404844290659	0.6300000000000001	0.57663929939792	0.9694117647058824	Klebsiella pneumoniae	gentamicin	PSI	31	A-d	0	79	147	249	4.305830881716726	LightGBM	random
0.906470588235294	0.6588235294117648	0.5968457468457466	0.9623529411764709	Klebsiella pneumoniae	gentamicin	PSI	32	A-d	0	79	147	249	4.305830881716726	LightGBM	random
0.9086505190311418	0.7067647058823529	0.6410439799331104	0.9447058823529412	Klebsiella pneumoniae	gentamicin	PSI	33	A-d	0	79	147	249	4.305830881716726	LightGBM	random
0.805078125	0.703125	0.6315478260869566	0.965	Klebsiella pneumoniae	gentamicin	PSI	34	A-d	0	79	148	249	4.305830881716726	LightGBM	random
0.8276953125	0.5690625	0.5386631089217295	0.945	Klebsiella pneumoniae	gentamicin	PSI	35	A-d	0	79	148	249	4.305830881716726	LightGBM	random
0.873828125	0.596875	0.5586324786324784	0.95125	Klebsiella pneumoniae	gentamicin	PSI	36	A-d	0	79	148	249	4.305830881716726	LightGBM	random
0.77828125	0.6	0.554817094017094	0.945	Klebsiella pneumoniae	gentamicin	PSI	37	A-d	0	79	148	250	4.305830881716726	LightGBM	random
0.91765625	0.6634375	0.6015752508361204	0.946875	Klebsiella pneumoniae	gentamicin	PSI	38	A-d	0	80	148	250	4.305830881716726	LightGBM	random
0.87009765625	0.6621875	0.6130153303218521	0.9025	Klebsiella pneumoniae	gentamicin	PSI	39	A-d	0	80	148	250	4.305830881716726	LightGBM	random
0.9130578512396694	0.7168181818181821	0.9492857142857144	0.4545454545454543	Klebsiella pneumoniae	gentamicin	PSI	40	A-a	198	97	193	0	2.070134416171851	LightGBM	random
0.9624793388429754	0.7654545454545453	0.9742857142857144	0.5454545454545453	Klebsiella pneumoniae	gentamicin	PSI	41	A-a	199	97	193	0	2.070134416171851	LightGBM	random
0.9219834710743804	0.681818181818182	1.0	0.3636363636363638	Klebsiella pneumoniae	gentamicin	PSI	42	A-a	199	97	193	0	2.070134416171851	LightGBM	random
0.9356198347107436	0.8199999999999998	0.9054343434343436	0.7272727272727276	Klebsiella pneumoniae	gentamicin	PSI	43	A-a	199	97	193	0	2.070134416171851	LightGBM	random
0.9579338842975208	0.8104545454545452	0.98	0.6363636363636364	Klebsiella pneumoniae	gentamicin	PSI	44	A-a	199	97	193	0	2.070134416171851	LightGBM	random
0.9743801652892564	0.818181818181818	1.0	0.6363636363636364	Klebsiella pneumoniae	gentamicin	PSI	45	A-a	199	97	194	0	2.070134416171851	LightGBM	random
0.961404958677686	0.8636363636363633	1.0	0.7272727272727276	Klebsiella pneumoniae	gentamicin	PSI	46	A-a	199	97	194	0	2.070134416171851	LightGBM	random
0.9282644628099176	0.7131818181818186	0.9385714285714286	0.4545454545454543	Klebsiella pneumoniae	gentamicin	PSI	47	A-a	199	97	194	0	2.070134416171851	LightGBM	random
0.9545	0.6415000000000001	0.96	0.3	Klebsiella pneumoniae	gentamicin	PSI	48	A-a	199	98	194	0	2.070134416171851	LightGBM	random
0.8864000000000002	0.6175	0.8875	0.3	Klebsiella pneumoniae	gentamicin	PSI	49	A-a	199	98	194	0	2.070134416171851	LightGBM	random
0.960453686200378	0.9245652173913044	0.9533512808701596	0.896086956521739	Klebsiella pneumoniae	gentamicin	PSI	50	A-b	198	97	0	220	2.070134416171851	LightGBM	random
0.9880165289256198	0.9497727272727274	0.9541885940146811	0.9513636363636364	Klebsiella pneumoniae	gentamicin	PSI	51	A-b	199	97	0	220	2.070134416171851	LightGBM	random
0.9652479338842976	0.8981818181818183	0.9076608764995492	0.8913636363636362	Klebsiella pneumoniae	gentamicin	PSI	52	A-b	199	97	0	220	2.070134416171851	LightGBM	random
0.9497623966942148	0.8447727272727275	0.8274394040741868	0.8786363636363634	Klebsiella pneumoniae	gentamicin	PSI	53	A-b	199	97	0	220	2.070134416171851	LightGBM	random
0.9619421487603308	0.8779545454545453	0.8673983342744209	0.9027272727272728	Klebsiella pneumoniae	gentamicin	PSI	54	A-b	199	97	0	220	2.070134416171851	LightGBM	random
0.9677272727272728	0.908181818181818	0.9090223037831732	0.9109090909090908	Klebsiella pneumoniae	gentamicin	PSI	55	A-b	199	97	0	221	2.070134416171851	LightGBM	random
0.9839462809917352	0.9529545454545456	1.0	0.9040909090909092	Klebsiella pneumoniae	gentamicin	PSI	56	A-b	199	97	0	221	2.070134416171851	LightGBM	random
0.9612809917355372	0.8854545454545453	0.9057450989132912	0.8827272727272725	Klebsiella pneumoniae	gentamicin	PSI	57	A-b	199	97	0	221	2.070134416171851	LightGBM	random
0.9611363636363638	0.8974999999999999	0.9074826905868092	0.883181818181818	Klebsiella pneumoniae	gentamicin	PSI	58	A-b	199	98	0	221	2.070134416171851	LightGBM	random
0.9292561983471076	0.8070454545454545	0.7643017518713173	0.8872727272727272	Klebsiella pneumoniae	gentamicin	PSI	59	A-b	199	98	0	221	2.070134416171851	LightGBM	random
0.975445816186557	0.950185185185185	0.9401809888706444	0.962962962962963	Klebsiella pneumoniae	gentamicin	PSI	60	A-c	180	0	211	238	2.070134416171851	LightGBM	random
0.9716872427983538	0.9329629629629628	0.9183402303264652	0.962962962962963	Klebsiella pneumoniae	gentamicin	PSI	61	A-c	181	0	211	238	2.070134416171851	LightGBM	random
0.9820850480109736	0.9596296296296296	0.9215339861751152	1.0	Klebsiella pneumoniae	gentamicin	PSI	62	A-c	181	0	211	238	2.070134416171851	LightGBM	random
0.9831824417009604	0.9596296296296296	0.9559414340448824	0.962962962962963	Klebsiella pneumoniae	gentamicin	PSI	63	A-c	181	0	211	238	2.070134416171851	LightGBM	random
0.9671742112482852	0.9414814814814814	0.9244488879472196	0.962962962962963	Klebsiella pneumoniae	gentamicin	PSI	64	A-c	181	0	211	238	2.070134416171851	LightGBM	random
0.9675221893491124	0.8794230769230771	0.9445750988142292	0.8076923076923077	Klebsiella pneumoniae	gentamicin	PSI	65	A-c	181	0	212	239	2.070134416171851	LightGBM	random
0.9968047337278104	0.9423076923076924	1.0	0.8846153846153849	Klebsiella pneumoniae	gentamicin	PSI	66	A-c	181	0	212	239	2.070134416171851	LightGBM	random
0.9760650887573964	0.9678846153846156	0.943072796934866	1.0	Klebsiella pneumoniae	gentamicin	PSI	67	A-c	181	0	212	239	2.070134416171851	LightGBM	random
0.996050295857988	0.9511538461538462	0.9406058341403172	0.9615384615384618	Klebsiella pneumoniae	gentamicin	PSI	68	A-c	181	0	212	239	2.070134416171851	LightGBM	random
0.98698224852071	0.923076923076923	1.0	0.8461538461538458	Klebsiella pneumoniae	gentamicin	PSI	69	A-c	181	0	212	239	2.070134416171851	LightGBM	random
0.9616927083333332	0.8860416666666664	0.8249384236453201	0.98375	Klebsiella pneumoniae	gentamicin	PSI	70	A-d	0	79	211	238	2.070134416171851	LightGBM	random
0.96	0.8679166666666669	0.7971724137931032	0.985	Klebsiella pneumoniae	gentamicin	PSI	71	A-d	0	79	211	238	2.070134416171851	LightGBM	random
0.937378472222222	0.9166666666666669	0.8571428571428572	1.0	Klebsiella pneumoniae	gentamicin	PSI	72	A-d	0	79	211	238	2.070134416171851	LightGBM	random
0.9746354166666664	0.8645833333333335	0.7966896551724136	0.9820833333333332	Klebsiella pneumoniae	gentamicin	PSI	73	A-d	0	79	211	238	2.070134416171851	LightGBM	random
0.9780902777777776	0.9070833333333332	0.8551322751322752	0.9854166666666668	Klebsiella pneumoniae	gentamicin	PSI	74	A-d	0	79	211	238	2.070134416171851	LightGBM	random
0.944499054820416	0.9180434782608696	0.9138688499905891	0.9286956521739128	Klebsiella pneumoniae	gentamicin	PSI	75	A-d	0	79	212	239	2.070134416171851	LightGBM	random
0.968733459357278	0.9421739130434784	0.917523188405797	0.9613043478260872	Klebsiella pneumoniae	gentamicin	PSI	76	A-d	0	79	212	239	2.070134416171851	LightGBM	random
0.9429489603024576	0.917826086956522	0.8808307692307693	0.9634782608695652	Klebsiella pneumoniae	gentamicin	PSI	77	A-d	0	79	212	239	2.070134416171851	LightGBM	random
0.9959924385633268	0.97	0.957644927536232	0.9808695652173912	Klebsiella pneumoniae	gentamicin	PSI	78	A-d	0	80	212	239	2.070134416171851	LightGBM	random
0.9732136105860112	0.9271739130434784	0.9159005270092228	0.9456521739130436	Klebsiella pneumoniae	gentamicin	PSI	79	A-d	0	80	212	239	2.070134416171851	LightGBM	random
0.8424350302598792	0.8687735849056604	0.9757178988017337	0.7620754716981131	Klebsiella pneumoniae	imipenem	PSI	0	A-a	246	78	291	0	4.316472472714889	LightGBM	scheme
0.8629067283730866	0.5245283018867926	0.98	0.05	Klebsiella pneumoniae	imipenem	PSI	1	A-a	246	78	291	0	4.316472472714889	LightGBM	scheme
0.8745016019935921	0.863301886792453	1.0	0.7222641509433961	Klebsiella pneumoniae	imipenem	PSI	2	A-a	246	78	291	0	4.316472472714889	LightGBM	scheme
0.8778675685297259	0.526132075471698	0.99	0.0516981132075471	Klebsiella pneumoniae	imipenem	PSI	3	A-a	246	78	291	0	4.316472472714889	LightGBM	scheme
0.8597744082840236	0.8638461538461537	0.9746907275179718	0.7446153846153847	Klebsiella pneumoniae	imipenem	PSI	4	A-a	247	78	292	0	4.316472472714889	LightGBM	scheme
