AUC score	Balanced accuracy score	Precision	Recall	species	antibiotic	MOA	case	R1	S1	Rn	Sn	distance	model
0.63605	0.5045	0.24	0.0126666666666667	extend_E_coli	amoxicillin_clavulanate	CWSI	0	324	763	84	0	1.36423536920401	LightGBM
0.635355555555556	0.505833333333333	0.31	0.0083333333333333	extend_E_coli	amoxicillin_clavulanate	CWSI	0	325	763	84	0	1.36423536920401	LightGBM
0.617622222222222	0.514333333333333	0.508166666666667	0.0606666666666667	extend_E_coli	amoxicillin_clavulanate	CWSI	0	325	763	84	0	1.36423536920401	LightGBM
0.643072222222222	0.5015	0.15	0.0036666666666666	extend_E_coli	amoxicillin_clavulanate	CWSI	0	325	763	84	0	1.36423536920401	LightGBM
0.644381688466112	0.514137931034483	0.52	0.0279310344827586	extend_E_coli	amoxicillin_clavulanate	CWSI	0	325	763	85	0	1.36423536920401	LightGBM
0.628876337693222	0.488620689655172	0.178333333333333	0.0124137931034483	extend_E_coli	amoxicillin_clavulanate	CWSI	0	325	763	85	0	1.36423536920401	LightGBM
0.671724137931035	0.502586206896552	0.25	0.0106896551724138	extend_E_coli	amoxicillin_clavulanate	CWSI	0	325	763	85	0	1.36423536920401	LightGBM
0.642931034482759	0.506034482758621	0.27	0.0068965517241379	extend_E_coli	amoxicillin_clavulanate	CWSI	0	325	763	85	0	1.36423536920401	LightGBM
0.664667063020214	0.507413793103448	0.32	0.0148275862068966	extend_E_coli	amoxicillin_clavulanate	CWSI	0	325	764	85	0	1.36423536920401	LightGBM
0.577384066587396	0.50948275862069	0.51	0.023448275862069	extend_E_coli	amoxicillin_clavulanate	CWSI	0	325	764	85	0	1.36423536920401	LightGBM
0.669015625	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	324	763	0	176	1.36423536920401	LightGBM
0.637146875	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	325	763	0	176	1.36423536920401	LightGBM
0.73834375	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	325	763	0	176	1.36423536920401	LightGBM
0.6751	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	325	763	0	176	1.36423536920401	LightGBM
0.70839375	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	325	763	0	176	1.36423536920401	LightGBM
0.62631875	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	325	763	0	176	1.36423536920401	LightGBM
0.650723208415516	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	325	763	0	177	1.36423536920401	LightGBM
0.641439842209073	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	325	763	0	177	1.36423536920401	LightGBM
0.680220249835634	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	325	764	0	177	1.36423536920401	LightGBM
0.670151216305063	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	325	764	0	177	1.36423536920401	LightGBM
0.614375	0.5	0.0	0.0	extend_E_coli	amoxicillin_clavulanate	CWSI	0	378	864	30	0	1.31327882412644	LightGBM
0.688619791666667	0.50875	0.29	0.01875	extend_E_coli	amoxicillin_clavulanate	CWSI	0	379	864	30	0	1.31327882412644	LightGBM
0.692864583333333	0.5	0.0	0.0	extend_E_coli	amoxicillin_clavulanate	CWSI	0	379	864	30	0	1.31327882412644	LightGBM
0.740894097222222	0.5	0.0	0.0	extend_E_coli	amoxicillin_clavulanate	CWSI	0	379	864	30	0	1.31327882412644	LightGBM
0.688922495274102	0.5	0.0	0.0	extend_E_coli	amoxicillin_clavulanate	CWSI	0	379	864	31	0	1.31327882412644	LightGBM
0.640293005671077	0.5	0.0	0.0	extend_E_coli	amoxicillin_clavulanate	CWSI	0	379	864	31	0	1.31327882412644	LightGBM
0.604489603024575	0.525217391304348	0.69	0.051304347826087	extend_E_coli	amoxicillin_clavulanate	CWSI	0	379	864	31	0	1.31327882412644	LightGBM
0.713374291115312	0.5	0.0	0.0	extend_E_coli	amoxicillin_clavulanate	CWSI	0	379	864	31	0	1.31327882412644	LightGBM
0.679120982986768	0.508478260869565	0.42	0.0226086956521739	extend_E_coli	amoxicillin_clavulanate	CWSI	0	379	864	31	0	1.31327882412644	LightGBM
0.69366729678639	0.5	0.0	0.0	extend_E_coli	amoxicillin_clavulanate	CWSI	0	379	864	31	0	1.31327882412644	LightGBM
0.772271105826397	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	378	864	0	75	1.31327882412644	LightGBM
0.717372175980975	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	379	864	0	75	1.31327882412644	LightGBM
0.721040428061831	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	379	864	0	75	1.31327882412644	LightGBM
0.739500594530321	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	379	864	0	75	1.31327882412644	LightGBM
0.704566326530612	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	379	864	0	76	1.31327882412644	LightGBM
0.675420918367347	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	379	864	0	76	1.31327882412644	LightGBM
0.782691326530612	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	379	864	0	76	1.31327882412644	LightGBM
0.763290816326531	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	379	864	0	76	1.31327882412644	LightGBM
0.79640306122449	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	379	864	0	76	1.31327882412644	LightGBM
0.778073979591837	0.5	0.5	1.0	extend_E_coli	amoxicillin_clavulanate	CWSI	1	379	864	0	76	1.31327882412644	LightGBM
0.814775022956841	0.529090909090909	0.89	0.0618181818181818	extend_E_coli	amoxicillin_clavulanate	CWSI	0	294	813	115	0	0.0	LightGBM
0.810867768595041	0.531363636363636	0.92	0.0672727272727273	extend_E_coli	amoxicillin_clavulanate	CWSI	0	294	813	115	0	0.0	LightGBM
0.844508723599633	0.530606060606061	0.91	0.0606060606060606	extend_E_coli	amoxicillin_clavulanate	CWSI	0	294	813	115	0	0.0	LightGBM
0.788204775022957	0.531060606060606	0.96	0.0675757575757576	extend_E_coli	amoxicillin_clavulanate	CWSI	0	294	813	115	0	0.0	LightGBM
0.773402203856749	0.533181818181818	0.94	0.0690909090909091	extend_E_coli	amoxicillin_clavulanate	CWSI	0	294	814	115	0	0.0	LightGBM
0.738691460055097	0.498181818181818	0.451380952380952	0.0518181818181818	extend_E_coli	amoxicillin_clavulanate	CWSI	0	294	814	115	0	0.0	LightGBM
0.793085399449036	0.527272727272727	0.88	0.0484848484848485	extend_E_coli	amoxicillin_clavulanate	CWSI	0	294	814	115	0	0.0	LightGBM
