AUC score	Balanced accuracy score	Precision	Recall	species	antibiotic	MOA	fold	case	R1	S1	Rn	Sn
0.963296	0.8824000000000000	0.9491116130246560	0.8000000000000000	Streptococcus pneumoniae	penicillin	CWSI	81	0	208	226	235	0
0.9517600000000000	0.9250000000000000	0.9680072463768120	0.88	Streptococcus pneumoniae	penicillin	CWSI	82	0	209	226	236	0
0.9937760000000000	0.9118	0.9850000000000000	0.8400000000000000	Streptococcus pneumoniae	penicillin	CWSI	83	0	209	226	236	0
1.0	0.9800000000000000	1.0	0.96	Streptococcus pneumoniae	penicillin	CWSI	84	0	209	226	236	0
0.9641600000000000	0.9092	0.9457412486064660	0.88	Streptococcus pneumoniae	penicillin	CWSI	85	0	209	226	236	0
0.998976	0.96	1.0	0.9200000000000000	Streptococcus pneumoniae	penicillin	CWSI	86	0	209	226	236	0
0.9724	0.88	1.0	0.7600000000000000	Streptococcus pneumoniae	penicillin	CWSI	87	0	209	226	236	0
0.9905920000000000	0.9662	0.9665230769230770	0.96	Streptococcus pneumoniae	penicillin	CWSI	88	0	209	226	236	0
0.9684800000000000	0.8712000000000000	0.9780000000000000	0.7600000000000000	Streptococcus pneumoniae	penicillin	CWSI	89	0	209	226	236	0
0.9979340277777780	0.9558333333333330	0.9582667984189720	0.9579166666666670	Streptococcus pneumoniae	penicillin	CWSI	90	1	208	225	0	149
0.9613888888888890	0.9070833333333340	0.881071348940914	0.94	Streptococcus pneumoniae	penicillin	CWSI	91	1	208	226	0	149
0.9554631379962190	0.9184782608695650	0.9147105778279690	0.9356521739130440	Streptococcus pneumoniae	penicillin	CWSI	92	1	209	226	0	149
0.9795274102079400	0.8895652173913040	0.8461857549857550	0.9500000000000000	Streptococcus pneumoniae	penicillin	CWSI	93	1	209	226	0	149
0.9975047258979210	0.956521739130435	0.9200000000000000	1.0	Streptococcus pneumoniae	penicillin	CWSI	94	1	209	226	0	149
0.9383364839319470	0.8728260869565220	0.8175620675620670	0.9660869565217390	Streptococcus pneumoniae	penicillin	CWSI	95	1	209	226	0	149
0.9950472589792060	0.9173913043478260	0.8812000000000000	0.9652173913043480	Streptococcus pneumoniae	penicillin	CWSI	96	1	209	226	0	150
0.9782230623818530	0.9332608695652180	0.9536793688767370	0.9043478260869560	Streptococcus pneumoniae	penicillin	CWSI	97	1	209	226	0	150
0.9722589792060490	0.9630434782608700	0.9569548748353100	0.9695652173913050	Streptococcus pneumoniae	penicillin	CWSI	98	1	209	226	0	150
0.9882041587901700	0.9695652173913050	1.0	0.9360869565217390	Streptococcus pneumoniae	penicillin	CWSI	99	1	209	226	0	150
0.9774376731301940	0.8821052631578950	0.9703676470588240	0.7894736842105260	Streptococcus pneumoniae	penicillin	CWSI	100	2	190	0	253	167
0.9805540166204990	0.9736842105263160	1.0	0.9473684210526320	Streptococcus pneumoniae	penicillin	CWSI	101	2	190	0	253	167
0.9473684210526320	0.8450000000000000	0.9556519607843140	0.736842105263158	Streptococcus pneumoniae	penicillin	CWSI	102	2	191	0	254	167
0.9858171745152360	0.9313157894736840	0.9643567251461990	0.8947368421052630	Streptococcus pneumoniae	penicillin	CWSI	103	2	191	0	254	167
0.9891966759002770	0.9142105263157890	0.9817647058823530	0.8421052631578950	Streptococcus pneumoniae	penicillin	CWSI	104	2	191	0	254	167
0.9627977839335180	0.944736842105263	0.9464524948735480	0.9473684210526320	Streptococcus pneumoniae	penicillin	CWSI	105	2	191	0	254	167
0.9925462962962960	0.8830555555555560	0.9846666666666670	0.7777777777777780	Streptococcus pneumoniae	penicillin	CWSI	106	2	191	0	254	168
0.9759413580246910	0.9511111111111110	0.9679152046783630	0.9444444444444440	Streptococcus pneumoniae	penicillin	CWSI	107	2	191	0	254	168
0.9800617283950620	0.9502777777777780	0.9537836257309940	0.9444444444444440	Streptococcus pneumoniae	penicillin	CWSI	108	2	191	0	254	168
0.9603086419753090	0.8788888888888890	0.9853333333333330	0.7777777777777780	Streptococcus pneumoniae	penicillin	CWSI	109	2	191	0	254	168
0.9799405469678950	0.9610344827586210	0.9648329684364170	0.9582758620689660	Streptococcus pneumoniae	penicillin	CWSI	110	3	0	207	253	167
0.9897740784780030	0.9834482758620690	1.0	0.9658620689655170	Streptococcus pneumoniae	penicillin	CWSI	111	3	0	208	253	167
0.969343112244898	0.9289285714285720	0.8998754171301450	0.9675000000000000	Streptococcus pneumoniae	penicillin	CWSI	112	3	0	208	254	167
0.9849872448979590	0.9107142857142860	0.8484848484848480	1.0	Streptococcus pneumoniae	penicillin	CWSI	113	3	0	208	254	167
0.9899489795918370	0.9412500000000000	0.9300592957489510	0.9503571428571430	Streptococcus pneumoniae	penicillin	CWSI	114	3	0	208	254	167
0.9637053571428570	0.84875	0.7751111111111110	0.9846428571428570	Streptococcus pneumoniae	penicillin	CWSI	115	3	0	208	254	167
0.9919515306122450	0.9201785714285720	0.8733467741935480	0.9867857142857140	Streptococcus pneumoniae	penicillin	CWSI	116	3	0	208	254	168
0.979547193877551	0.9110714285714290	0.8715241935483870	0.9703571428571430	Streptococcus pneumoniae	penicillin	CWSI	117	3	0	208	254	168
0.9640943877551020	0.9016071428571430	0.8460700757575760	0.984642857142857	Streptococcus pneumoniae	penicillin	CWSI	118	3	0	208	254	168
0.9780739795918370	0.9737500000000000	1.0	0.9489285714285710	Streptococcus pneumoniae	penicillin	CWSI	119	3	0	208	254	168
