AUC score	Balanced accuracy score	Precision	Recall	species	antibiotic	MOA	fold	case	R1	S1	Rn	Sn
0.8651239669421490	0.5	0.0	0.0	Klebsiella pneumoniae	nitrofurantoin	PSI	3	0	568	98	76	0
0.7936776859504130	0.5	0.0	0.0	Klebsiella pneumoniae	nitrofurantoin	PSI	4	0	568	98	76	0
0.8716942148760330	0.5	0.0	0.0	Klebsiella pneumoniae	nitrofurantoin	PSI	5	0	568	98	77	0
0.8648347107438020	0.5	0.0	0.0	Klebsiella pneumoniae	nitrofurantoin	PSI	6	0	568	98	77	0
0.7540495867768600	0.5	0.0	0.0	Klebsiella pneumoniae	nitrofurantoin	PSI	7	0	568	98	77	0
0.8213223140495870	0.5	0.0	0.0	Klebsiella pneumoniae	nitrofurantoin	PSI	8	0	568	98	77	0
0.9561500000000000	0.5	0.0	0.0	Klebsiella pneumoniae	nitrofurantoin	PSI	9	0	568	99	77	0
0.9022285714285710	0.8404285714285710	0.9247617223134470	0.7428571428571430	Klebsiella pneumoniae	nitrofurantoin	PSI	10	1	567	98	0	34
0.9391755102040820	0.8622857142857150	0.9803703703703700	0.7428571428571430	Klebsiella pneumoniae	nitrofurantoin	PSI	11	1	568	98	0	34
0.9044979591836740	0.8408571428571430	0.9267540594781980	0.7428571428571430	Klebsiella pneumoniae	nitrofurantoin	PSI	12	1	568	98	0	34
0.9622489795918370	0.8920000000000000	0.9803448275862070	0.8000000000000000	Klebsiella pneumoniae	nitrofurantoin	PSI	13	1	568	98	0	34
0.9396204081632660	0.855714285714286	0.9615079365079370	0.7428571428571430	Klebsiella pneumoniae	nitrofurantoin	PSI	14	1	568	98	0	34
0.9745061224489800	0.7714285714285710	1.0	0.5428571428571430	Klebsiella pneumoniae	nitrofurantoin	PSI	15	1	568	98	0	34
0.9393142857142860	0.8154285714285710	0.9516500000000000	0.6571428571428570	Klebsiella pneumoniae	nitrofurantoin	PSI	16	1	568	98	0	34
0.92365306122449	0.7607142857142860	0.921872764916243	0.5714285714285710	Klebsiella pneumoniae	nitrofurantoin	PSI	17	1	568	98	0	34
0.9418641868512110	0.8217647058823530	0.9543666666666670	0.676470588235294	Klebsiella pneumoniae	nitrofurantoin	PSI	18	1	568	98	0	35
0.9729430670339760	0.7575757575757570	1.0	0.5151515151515150	Klebsiella pneumoniae	nitrofurantoin	PSI	19	1	568	99	0	35
0.7344791666666670	0.5	0.0	0.0	Klebsiella pneumoniae	nitrofurantoin	PSI	20	0	578	99	65	0
0.8245454545454550	0.5	0.0	0.0	Klebsiella pneumoniae	nitrofurantoin	PSI	21	0	578	100	65	0
0.8560330578512400	0.5	0.0	0.0	Klebsiella pneumoniae	nitrofurantoin	PSI	22	0	578	100	65	0
0.8786363636363640	0.5	0.0	0.0	Klebsiella pneumoniae	nitrofurantoin	PSI	23	0	579	100	66	0
